ProductID,Product,Category_ID,Sub_Category,Brand,Sale_Price,Market_Price,Type,Rating
3397,"Millet Muesli - Crunchy Nutty Delight",5004,"Cereals & Breakfast","Millet Mantra",168,240,"Muesli & Rice Cakes",
3398,"Cereal - Granola, Millet Mocha Crunch, Breakfast Cereal With Oats, Nuts, Seeds & Dry Fruits",5004,"Cereals & Breakfast",Cocosutra,300,300,"Cereal & Granola Bars",3.2
3399,"Crunchy Granola Bar - Oats & Dark Chocolate",5004,"Cereals & Breakfast","Nature Valley",45,60,"Cereal & Granola Bars",4.1
3400,"Oat Flakes",5004,"Cereals & Breakfast",NUTRIWISH,400,400,"Gourmet Flakes",5
3401,"Health Bar - Walnut Crunch",5004,"Cereals & Breakfast",FabBox,300,300,"Cereal & Granola Bars",3.3
3402,"Great Grains - Whole Grain Cereal with Crunchy Pecans",5004,"Cereals & Breakfast","Post Selects",786,925,"Cereal & Granola Bars",
3403,"Oat Crispies - Classic",5004,"Cereals & Breakfast",Kolln,347,495,"Imported Oats & Porridge",
3404,"Gluten Free Raw Steelcut Oats",5004,"Cereals & Breakfast",Nutriorg,1116,1175,"Imported Oats & Porridge",
3405,"Organic Rolled Oats - Gluten Free",5004,"Cereals & Breakfast",Nutriorg,1131,1190,"Imported Oats & Porridge",
3406,"Certified Organic Instant Oats - Gluten Free",5004,"Cereals & Breakfast",Nutriorg,846,890,"Imported Oats & Porridge",
3407,"Organic Steelcut Oats - Gluten Free",5004,"Cereals & Breakfast",Nutriorg,1796,1890,"Imported Oats & Porridge",
3408,"Raisin Bran - Whole Grain Wheat & Bran Cereal",5004,"Cereals & Breakfast","Post Selects",786,925,"Cereal & Granola Bars",
3409,"Breakfast Protein Variety Bar - Almond Coconut, Apricot & Fig, Blueberry, Apple Cinnamon",5004,"Cereals & Breakfast","Yoga bar",255,290,"Cereal & Granola Bars",4.1
3410,"Oats - Rolled 500 g + Chia Seeds 100 g",5004,"Cereals & Breakfast","By Nature",365,365,"Imported Oats & Porridge",
3411,"Oats - Rolled 200 g + Oats - Steel Cut 200 g",5004,"Cereals & Breakfast","By Nature",198,198,"Imported Oats & Porridge",
3412,"Fibre Rich Muesli For Breakfast 400g + Sugar Free Breakfast Cereals Oatmeal 500g",5004,"Cereals & Breakfast","True Elements",567,645,"Muesli & Rice Cakes",
3413,"Toasted Millet Muesli - Cranberry & Almond",5004,"Cereals & Breakfast","Monsoon Harvest",230,230,"Muesli & Rice Cakes",
3414,"Breakfast Protein Variety Bar - Almond Coconut",5004,"Cereals & Breakfast","Yoga bar",290,290,"Cereal & Granola Bars",3.8
3415,"Oat Clusters & Ragi Flakes With Strawberry",5004,"Cereals & Breakfast","Monsoon Harvest",260,260,"Gourmet Flakes",4.5
3416,"Choco Chip Oat Clusters & Ragi Flakes With Banana",5004,"Cereals & Breakfast","Monsoon Harvest",260,260,"Gourmet Flakes",3.8
3417,"White oats",5004,"Cereals & Breakfast",Quaker,395,395,"Imported Oats & Porridge",
3418,Original,5004,"Cereals & Breakfast",Weetabix,212,249,"Muesli & Rice Cakes",
3419,"Oat Clusters & Multigrain Flakes With Mango",5004,"Cereals & Breakfast","Monsoon Harvest",260,260,"Gourmet Flakes",4.7
3420,"Original - Chips Ahoy Cereal",5004,"Cereals & Breakfast",Post,925,925,"Gourmet Flakes",
3421,"Sugar Free Cereals - Multigrain Oatmeal With Rolled Oats, Barley & Jowar Flakes",5004,"Cereals & Breakfast","True Elements",265,295,"Imported Oats & Porridge",
3422,"Cinnamon Oat Clusters & Multigrain Flakes With Apple",5004,"Cereals & Breakfast","Monsoon Harvest",260,260,"Gourmet Flakes",4.8
3423,"100% Whole Grain Oats",5004,"Cereals & Breakfast",Disano,89,99,"Imported Oats & Porridge",
3424,"Toasted Millet Muesli - Roasted Cacao Bean & Raisin",5004,"Cereals & Breakfast","Monsoon Harvest",230,230,"Muesli & Rice Cakes",
3425,"Rolled Oats - Premium Gluten-Free",5004,"Cereals & Breakfast",NUTRIWISH,450,450,"Imported Oats & Porridge",
3426,"Seeds & Berries Breakfast Muesli",5004,"Cereals & Breakfast","True Elements",265,295,"Muesli & Rice Cakes",
3427,"Gluten Free Corn Flakes",5004,"Cereals & Breakfast",Schar,325,325,"Gourmet Flakes",4.9
3428,"Gluten Free Rolled Jumbo Oats",5004,"Cereals & Breakfast","Monsoon Harvest",210,210,"Imported Oats & Porridge",
3429,"Crunchy Millet Granola Bars - Cranberry Orange",5004,"Cereals & Breakfast","Monsoon Harvest",40,40,"Cereal & Granola Bars",4.5
3430,"Rolled Oats",5004,"Cereals & Breakfast",NUTRIWISH,125,125,"Imported Oats & Porridge",
3431,"Oats Flour",5004,"Cereals & Breakfast","Nutty Yogi",170,170,"Imported Oats & Porridge",
3432,"Crunchy Granola Bars - Cranberry & Orange",5004,"Cereals & Breakfast","Monsoon Harvest",240,240,"Cereal & Granola Bars",4
3433,"Great Grains Cereal - Banana Nut Crunch",5004,"Cereals & Breakfast",Post,899,899,"Gourmet Flakes",
3434,"Crunchy Millet Granola Bars - Espresso With Dark Chocolate",5004,"Cereals & Breakfast","Monsoon Harvest",40,40,"Cereal & Granola Bars",4.8
3435,"Instant Oats - Gluten Free",5004,"Cereals & Breakfast",Graminway,120,120,"Imported Oats & Porridge",
3436,"Seeds & Nuts Muesli",5004,"Cereals & Breakfast","Nourish Organics",400,400,"Muesli & Rice Cakes",
3437,"Snack Bar - Orange, Dark Chocolate + Vitamin C",5004,"Cereals & Breakfast","Mojo Bar",45,45,"Cereal & Granola Bars",4
3438,"Cereal - Granola, Crunchy Tropical Sunshine, Breakfast Cereal With Oats, Nuts, Seeds & Dry Fruits",5004,"Cereals & Breakfast",Cocosutra,300,300,"Cereal & Granola Bars",3.7
3439,"Post Fruity Pebbles",5004,"Cereals & Breakfast",Post,899,899,"Gourmet Flakes",
3440,"Honey Brunches Of Oats Cereal - Honey Roasted",5004,"Cereals & Breakfast",Post,899,899,"Gourmet Flakes",
3441,"Protein Bars - Peanut Cocoa",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",
3442,"Millet Based Nutrition Bar - Classic",5004,"Cereals & Breakfast","Ah!rogya Bar",20,20,"Cereal & Granola Bars",4
3443,"Nuts & Seeds Bar - Cranberry & Almond",5004,"Cereals & Breakfast","Monsoon Harvest",450,450,"Cereal & Granola Bars",
3444,"Millet Based Nutrition Bar - Khus & Fig",5004,"Cereals & Breakfast","Ah!rogya Bar",25,25,"Cereal & Granola Bars",3.3
3445,"Millet Based Nutrition Bar - Flax & Dates",5004,"Cereals & Breakfast","Ah!rogya Bar",25,25,"Cereal & Granola Bars",4
3446,"Great Grains Cereal - Cranberry Almond Crunch",5004,"Cereals & Breakfast",Post,899,899,"Gourmet Flakes",
3447,"Quinoa - Flakes, Gluten-Free",5004,"Cereals & Breakfast",NUTRIWISH,320,320,"Gourmet Flakes",4.7
3448,"Gluten Free Instant Quick Cooking Oats",5004,"Cereals & Breakfast","Monsoon Harvest",200,200,"Imported Oats & Porridge",
3449,"Granola - Dark Chocolate & Walnut Granola",5004,"Cereals & Breakfast","Nutty Yogi",229,229,"Cereal & Granola Bars",3.5
3450,"Super Oats - Dal Khichdi",5004,"Cereals & Breakfast","Yoga bar",199,199,"Imported Oats & Porridge",
3451,"Ultimate Seeds & Berries Muesli",5004,"Cereals & Breakfast","Nutty Yogi",249,249,"Gourmet Flakes",3.8
3452,"Oats Flour",5004,"Cereals & Breakfast",Oateo,99,99,"Imported Oats & Porridge",
3453,"Muesli - Gluten Free",5004,"Cereals & Breakfast","Bobs Red Mill",790,790,"Muesli & Rice Cakes",
3454,"Steel Cut Oats",5004,"Cereals & Breakfast",NUTRIWISH,125,125,"Imported Oats & Porridge",
3455,"Protein Bars - Coffee Cocoa",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",5
3456,"Protein Bars - Choco Variety",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",
3457,"Cereal - Granola, Chia Soya Chocolate Chunk, Breakfast Cereal With Oats, Nuts, Seeds, Dry Fruits",5004,"Cereals & Breakfast",Cocosutra,300,300,"Cereal & Granola Bars",4.6
3458,"Steel Cut Oats",5004,"Cereals & Breakfast",Oateo,150,150,"Imported Oats & Porridge",
3459,"Cereals - Great Grains",5004,"Cereals & Breakfast",Post,899,899,"Cereal & Granola Bars",
3460,"Oatmeal - Scottish",5004,"Cereals & Breakfast","Bobs Red Mill",510,510,"Imported Oats & Porridge",
3461,"Instant Oats",5004,"Cereals & Breakfast",Oateo,160,199,"Imported Oats & Porridge",
3462,"Cosmic Clusters Dark Chocolate Cereal",5004,"Cereals & Breakfast","The Nibble Box",485,485,"Cereal & Granola Bars",5
3463,"Muesli - Simply Delicious",5004,"Cereals & Breakfast",Dorset,603,635,"Muesli & Rice Cakes",
3464,"Quinoa - Flour, Gluten-Free",5004,"Cereals & Breakfast",NUTRIWISH,320,320,"Gourmet Flakes",4.5
3465,"Health Bar - Figs & Dates",5004,"Cereals & Breakfast",FabBox,300,300,"Cereal & Granola Bars",3.8
3466,"Natural Quick Oats",5004,"Cereals & Breakfast","The Kitchen Farms",119,119,"Imported Oats & Porridge",
3467,"Millet Based Nutrition Bar - Ginger & Raisin",5004,"Cereals & Breakfast","Ah!rogya Bar",25,25,"Cereal & Granola Bars",4.3
3468,"Protein Bars - Double Cocoa",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",
3469,"Protein Bars - All-In-One",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",4
3470,"Muesli - Buckwheat Groats & Millets",5004,"Cereals & Breakfast","Nutty Yogi",239,239,"Cereal & Granola Bars",
3471,"Muesli Tropical Mix - Coconut, Papaya, Mango, Pineapple",5004,"Cereals & Breakfast",Oateo,292,325,"Imported Oats & Porridge",
3472,"Quinoa - Gluten-Free",5004,"Cereals & Breakfast",NUTRIWISH,200,200,"Gourmet Flakes",5
3473,"Cereal - Blueberry Morning",5004,"Cereals & Breakfast","Post Selects",525,525,"Cereal & Granola Bars",
3474,"Protein Bars - Cranberry",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",
3475,"Rolled Oats",5004,"Cereals & Breakfast",Oateo,150,150,"Imported Oats & Porridge",
3476,"Oatmeal - Irish Steel Cut",5004,"Cereals & Breakfast",Flahavan'S,880,880,"Imported Oats & Porridge",
3477,"Coconut Oats Trail Mix",5004,"Cereals & Breakfast","Nutty Yogi",149,149,"Imported Oats & Porridge",
3478,"Cereal - Honey Bunches of Oats (Real Strawberries)",5004,"Cereals & Breakfast","Post Selects",925,925,"Cereal & Granola Bars",
3479,"Cinnamon Apple Pie Muesli",5004,"Cereals & Breakfast","Nutty Yogi",225,225,"Gourmet Flakes",3
3480,"Berry & Millets Granola",5004,"Cereals & Breakfast",Graminway,300,300,"Cereal & Granola Bars",3.7
3481,"Snack Bar - Orange, Dark Chocolate + Vitamin C",5004,"Cereals & Breakfast","Mojo Bar",255,255,"Cereal & Granola Bars",3.5
3482,"Teff Grain - Vegan & Non-GMO, Improves Gut Health",5004,"Cereals & Breakfast",LiL'Goodness,176,220,"Cereal & Granola Bars",
3483,"Pink City Breakfast Granola",5004,"Cereals & Breakfast","The Nibble Box",1295,1295,"Cereal & Granola Bars",
3484,"Oats Bran",5004,"Cereals & Breakfast",Oateo,150,150,"Imported Oats & Porridge",
3485,"Multi Millet Granola",5004,"Cereals & Breakfast",Graminway,300,300,"Cereal & Granola Bars",3
3486,"Beach Chaat Delight",5004,"Cereals & Breakfast",FabBox,100,100,"Cereal & Granola Bars",
3487,"Protein Bars - Coffee Cocoa",5004,"Cereals & Breakfast","The Whole Truth",85,100,"Cereal & Granola Bars",4
3488,"Almond Chocolate Granola",5004,"Cereals & Breakfast",Graminway,300,300,"Cereal & Granola Bars",
3489,"Protein Bars - Coconut Cocoa",5004,"Cereals & Breakfast","The Whole Truth",85,100,"Cereal & Granola Bars",5
3490,"Protein Bars - Peanut Cocoa",5004,"Cereals & Breakfast","The Whole Truth",85,100,"Cereal & Granola Bars",5
3491,"White Quinoa",5004,"Cereals & Breakfast",NUTRIWISH,650,650,"Gourmet Flakes",3
3492,"Protein Bars - Double Cocoa",5004,"Cereals & Breakfast","The Whole Truth",85,100,"Cereal & Granola Bars",5
3493,"Protein Bars - Coconut Cocoa",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",
3494,"Choco Crunch Energy Bars",5004,"Cereals & Breakfast",Ontherun,150,150,"Cereal & Granola Bars",
3495,"Cosmic Clusters Strawberry Cereal",5004,"Cereals & Breakfast","The Nibble Box",485,485,"Cereal & Granola Bars",
3496,"Quinoa Muesli With Fruits, Honey & Nuts - Protein Rich",5004,"Cereals & Breakfast","Snack Amor",189,189,"Muesli & Rice Cakes",
3497,"Crunchy Cereals With Fruits",5004,"Cereals & Breakfast",SnackAmor,189,189,"Cereal & Granola Bars",
3498,"Muesli - Crunchy Caramel Coconut Surprise",5004,"Cereals & Breakfast","Nutty Yogi",190,190,"Cereal & Granola Bars",3
3499,"Granola - Original",5004,"Cereals & Breakfast","Purple Hippie",380,380,"Cereal & Granola Bars",
3500,"Protein Bars - Cranberry",5004,"Cereals & Breakfast","The Whole Truth",85,100,"Cereal & Granola Bars",5
3501,"Artisanal Muesli-Cranberry & Almond+Cacao Bean & Raisin+Figs & Pistachios (40 g)",5004,"Cereals & Breakfast","By Nature",135,135,"Muesli & Rice Cakes",
3502,"Artisanal Muesli - Cranberry & Almond",5004,"Cereals & Breakfast","By Nature",135,135,"Muesli & Rice Cakes",
3503,"Artisanal Muesli - Figs & Pistachios, With Honey",5004,"Cereals & Breakfast","By Nature",135,135,"Muesli & Rice Cakes",
3504,"Fig & Date Energy Bars",5004,"Cereals & Breakfast",Ontherun,150,150,"Cereal & Granola Bars",
3505,"Muesli Mad Mix - Raisins, Cherry, Almond",5004,"Cereals & Breakfast",Oateo,292,325,"Imported Oats & Porridge",
3506,"Fruit & Nut Bar",5004,"Cereals & Breakfast","Purple Hippie",300,300,"Cereal & Granola Bars",
3507,"Oats & Apricots Energy Bars",5004,"Cereals & Breakfast",Ontherun,150,150,"Cereal & Granola Bars",
3508,"Cereal - Reeses Puffs",5004,"Cereals & Breakfast","General Mills",625,625,"Cereal & Granola Bars",
3509,"Cereal - Cocoa Pebbles (Sweetened Rice)",5004,"Cereals & Breakfast","Post Selects",365,365,"Cereal & Granola Bars",
3510,"Crunchy Granola Bar - Apple Crunch",5004,"Cereals & Breakfast","Nature Valley",52,55,"Cereal & Granola Bars",3.6
3511,"Steel Cut Oats",5004,"Cereals & Breakfast","Bobs Red Mill",542,570,"Imported Oats & Porridge",
3512,"Muesli - Quinoa & Almond Delight",5004,"Cereals & Breakfast","Nutty Yogi",245,245,"Gourmet Flakes",
3513,"Cereal - Fruity Pebbles (Sweetened Rice)",5004,"Cereals & Breakfast","Post Selects",925,925,"Cereal & Granola Bars",
3514,"Protein Bars - Peanut Butter",5004,"Cereals & Breakfast","The Whole Truth",510,600,"Cereal & Granola Bars",
3515,"Protein Bars - Peanut Butter",5004,"Cereals & Breakfast","The Whole Truth",85,100,"Cereal & Granola Bars",5
3516,"Peanut Filled Chocolate Bar",5004,"Chocolates & Biscuits",Snickers,36,40,"Luxury Chocolates, Gifts",4.4
3517,"Crackers - Cheese & Sugar, 10 Crackers",5004,"Chocolates & Biscuits","Gery Gone Mad",240,300,"Crackers & Digestive",4.5
3518,"Peanut Filled Chocolates - Miniatures",5004,"Chocolates & Biscuits",Snickers,180,199,"International Chocolates",4.5
3519,"Coconut Filled Chocolate Bar",5004,"Chocolates & Biscuits",Bounty,48,50,"International Chocolates",4.3
3520,"Crackers - Cheese & Sugar",5004,"Chocolates & Biscuits","Gery Gone Mad",8,10,"Crackers & Digestive",4.2
3521,"Nougat & Caramel Filled Chocolates - Miniatures",5004,"Chocolates & Biscuits",Mars,135,149,"International Chocolates",4.5
3522,"Crackers - Cheese & Sugar + Coconut, Family Pack (10 Crackers, 110G)",5004,"Chocolates & Biscuits","Gery Gone Mad",96,120,"Crackers & Digestive",
3523,"Roasted Almond Barks - Snacking Chocolate",5004,"Chocolates & Biscuits",Lindberg,129,199,"Luxury Chocolates, Gifts",4.3
3524,"Crackers - Coconut, Family Pack, 10 Crackers",5004,"Chocolates & Biscuits","Gery Gone Mad",240,300,"Crackers & Digestive",4.4
3525,"Milk Chocolate Candies",5004,"Chocolates & Biscuits",M&M's,95,100,"International Chocolates",4.3
3526,"Choco Stick - Chocolate",5004,"Chocolates & Biscuits","Gone mad",102,120,"Crackers & Digestive",4.5
3527,"Biscotti - Almond, Gluten free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Cookies, Biscotti, Wafer",
3528,"Biscotti - Double Dark Chocolate, Pistachio, Gluten Free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Cookies, Biscotti, Wafer",
3529,"Crackers - Roasted Onion Crackers, Gluten Free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Crackers & Digestive",4.1
3530,"Almond Surprise - Truffle Chocolates",5004,"Chocolates & Biscuits",Lindberg,399,699,"Luxury Chocolates, Gifts",
3531,"Peanut Filled Chocolate",5004,"Chocolates & Biscuits",Snickers,99,110,"International Chocolates",4.6
3532,"Almond Filled Chocolate Bar",5004,"Chocolates & Biscuits",Snickers,48,50,"International Chocolates",4.4
3533,"Chocolate Wafer Roll - Chocolate Cream",5004,"Chocolates & Biscuits",Twister,275,275,"Cookies, Biscotti, Wafer",4.6
3534,"Pure Belgian Dark Chocolate - No Added Sugar",5004,"Chocolates & Biscuits",Lindberg,199,295,"International Chocolates",
3535,"Assorted Choco Treats",5004,"Chocolates & Biscuits",Lindberg,299,549,"Luxury Chocolates, Gifts",4.2
3536,"Jelly - Mixed Fruit Flavour",5004,"Chocolates & Biscuits",Cocon,75,75,"Marshmallow, Candy, Jelly",4.2
3537,"Veg Marshmallow - Assorted Fruit Flavour",5004,"Chocolates & Biscuits",Marshmelts,95,99,"Marshmallow, Candy, Jelly",3.4
3538,"Choco Stick - Hexagon Pack",5004,"Chocolates & Biscuits","Gone mad",26,30,"Cookies, Biscotti, Wafer",4.4
3539,"Biscotti - Dark Chocolate & Rock Salt, Gluten Free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Cookies, Biscotti, Wafer",
3540,"Coffee Sticks - Premium",5004,"Chocolates & Biscuits","Gone mad",43,50,"Crackers & Digestive",4.5
3541,Marshmallow,5004,"Chocolates & Biscuits",marshmallow,150,150,"Marshmallow, Candy, Jelly",3.8
3542,"Dark Chocolate with Cranberries Bar - Pure Belgian",5004,"Chocolates & Biscuits",Lindberg,339,567,"International Chocolates",
3543,"Hazelnut - Dark Chocolate Coated Nuts",5004,"Chocolates & Biscuits",Lindberg,549,790,"Luxury Chocolates, Gifts",
3544,"Toblerone Milk Chocolate - Imp",5004,"Chocolates & Biscuits",Toblerone,199,199,"Luxury Chocolates, Gifts",4.1
3545,"Smooth Milk Chocolate Bar",5004,"Chocolates & Biscuits",Galaxy,38,40,"International Chocolates",4.4
3546,"Crackers - Jeera & Ajwain, Gluten free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Crackers & Digestive",4.1
3547,"Orange - Pure Belgian Dark Chocolate",5004,"Chocolates & Biscuits",Lindberg,119,189,"International Chocolates",
3548,"Jelly - Lychee Flavour",5004,"Chocolates & Biscuits",Cocon,75,75,"Marshmallow, Candy, Jelly",4.4
3549,"Assorted Gift Box - Pure Belgian Chocolate Truffles",5004,"Chocolates & Biscuits",Lindberg,663,1090,"International Chocolates",4.1
3550,"Fluffy Marshmallow - Vegetarian",5004,"Chocolates & Biscuits",marshmallow,150,150,"Marshmallow, Candy, Jelly",4.4
3551,"Biscotti - Cranberry, Gluten Free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Cookies, Biscotti, Wafer",
3552,Moments,5004,"Chocolates & Biscuits",Ferrero,175,175,"Luxury Chocolates, Gifts",4.3
3553,"Chamallows - Pink & White Marshmallows",5004,"Chocolates & Biscuits",Haribo,299,299,"Marshmallow, Candy, Jelly",3.3
3554,"Tropical Fruit Pudding - Lychee, Mango, Strawberry, Orange, Pineapple Flavoured",5004,"Chocolates & Biscuits",Cocon,150,150,"Marshmallow, Candy, Jelly",4.3
3555,"Crackers - Rock Salt & Pepper, Gluten Free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Crackers & Digestive",
3556,"Apricot - Pure Belgian Dark Chocolate",5004,"Chocolates & Biscuits",Lindberg,226,378,"International Chocolates",
3557,"Butterscotch Barks - Snacking chocolate",5004,"Chocolates & Biscuits",Lindberg,129,169,"Luxury Chocolates, Gifts",
3558,"Toast - Dates & Hazelnut, Gluten Free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Crackers & Digestive",
3559,"Assorted Gift Box - Pure Belgian Chocolate Truffles",5004,"Chocolates & Biscuits",Lindberg,1328,1990,"International Chocolates",4.1
3560,"Almonds Chocolate Bar - Pure Belgian",5004,"Chocolates & Biscuits",Lindberg,339,567,"International Chocolates",
3561,"Toast - Fig & Walnuts, Gluten Free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Crackers & Digestive",
3562,"Dark Chocolate With Mint - Stir It Up",5004,"Chocolates & Biscuits",Lindberg,109,149,"Luxury Chocolates, Gifts",
3563,"70% Cocoa Dark",5004,"Chocolates & Biscuits",Lindt,450,450,"International Chocolates",4.3
3564,"Smooth Milk Chocolate Bar",5004,"Chocolates & Biscuits",Galaxy,110,120,"International Chocolates",4
3565,"Veg Marshmallow - Vanilla Mist",5004,"Chocolates & Biscuits",Marshmelts,279,299,"Marshmallow, Candy, Jelly",3.2
3566,"Chilli - Pure Belgian Dark Chocolate",5004,"Chocolates & Biscuits",Lindberg,226,378,"International Chocolates",
3567,"Salted Peanut Coconut Barks - Snacking Chocolate",5004,"Chocolates & Biscuits",Lindberg,129,169,"Luxury Chocolates, Gifts",
3568,"Classic Milk Chocolate Crispies",5004,"Chocolates & Biscuits",Lindberg,159,229,"Luxury Chocolates, Gifts",
3569,"Chocolate Crackers - Crunchy, Family Pack",5004,"Chocolates & Biscuits",Malkist,40,50,"Crackers & Digestive",4.4
3570,"Vegan Jujubes Gummy Candy - Assorted Fruit Flavour",5004,"Chocolates & Biscuits",Orileys,196,245,"Marshmallow, Candy, Jelly",3.8
3571,"Milk Chocolate Bar - Pure Belgian",5004,"Chocolates & Biscuits",Lindberg,226,378,"International Chocolates",4.2
3572,"Crackers - Herb, Gluten free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Crackers & Digestive",
3573,"Raisins Dark Chocolate Bar - Pure Belgian",5004,"Chocolates & Biscuits",Lindberg,226,378,"International Chocolates",
3574,"Crackers -Tomato, Gluten free",5004,"Chocolates & Biscuits",GoodDiet,159,225,"Crackers & Digestive",
3575,"Dark Chocolate",5004,"Chocolates & Biscuits",Toblerone,225,225,"International Chocolates",4.2
3576,"Coffee Joy - Italian Moment",5004,"Chocolates & Biscuits","COFFEE JOY",40,50,"Crackers & Digestive",4.6
3577,"Miniatures Chocolate Candy",5004,"Chocolates & Biscuits",Hersheys,875,875,"International Chocolates",
3578,"Fruit & Nut Chocolate Bar - Pure Belgian",5004,"Chocolates & Biscuits",Lindberg,339,567,"International Chocolates",
3579,"Chocolate - Lindor White",5004,"Chocolates & Biscuits",Lindt,950,950,"International Chocolates",4.7
3580,"Shortbread - Pure Butter",5004,"Chocolates & Biscuits",Walkers,279,349,"Cookies, Biscotti, Wafer",4.8
3581,"Toblerone White Chocolate - Imp",5004,"Chocolates & Biscuits",Toblerone,249,249,"Luxury Chocolates, Gifts",4.2
3582,"Crunchy Caramel - Pure Belgian Milk Chocolate",5004,"Chocolates & Biscuits",Lindberg,226,378,"International Chocolates",
3583,"Flavoured Cream Wafer Roll - Cappuccino",5004,"Chocolates & Biscuits",Twister,275,275,"Cookies, Biscotti, Wafer",4.6
3584,"Almonds - Milk Chocolate Coated Nuts",5004,"Chocolates & Biscuits",Lindberg,587,698,"Luxury Chocolates, Gifts",4.2
3585,"Wafers - Hazelnut Cream",5004,"Chocolates & Biscuits",Nutro,85,85,"Cookies, Biscotti, Wafer",4.5
3586,"Classic White Chocolate Crispies",5004,"Chocolates & Biscuits",Lindberg,159,229,"Luxury Chocolates, Gifts",4
3587,"Sea Salt - Pure Belgian Milk Chocolate",5004,"Chocolates & Biscuits",Lindberg,119,189,"International Chocolates",
3588,"Coffee Sticks + Badam Sticks + Choco Stick, Dark (Premium 5 Sticks, 100G)",5004,"Chocolates & Biscuits","Gone mad",128,150,"Crackers & Digestive",
3589,Moments,5004,"Chocolates & Biscuits",Ferrero,349,349,"Luxury Chocolates, Gifts",4.1
3590,"Assorted Gift Box - Pure Belgian Chocolate Truffles",5004,"Chocolates & Biscuits",Lindberg,340,498,"International Chocolates",
3591,"Assorted Crispy Treats",5004,"Chocolates & Biscuits",Lindberg,349,499,"Luxury Chocolates, Gifts",
3592,"Chocolate - Lindor Assorted",5004,"Chocolates & Biscuits",Lindt,950,950,"International Chocolates",3.5
3593,"Cappuccino Crackers - Family Pack",5004,"Chocolates & Biscuits",Malkist,40,50,"Crackers & Digestive",4.1
3594,"Reeses Miniature Cups",5004,"Chocolates & Biscuits",Hersheys,875,875,"International Chocolates",1
3595,"Lex Cream Sandwich Biscuits - Cheese Flavour",5004,"Chocolates & Biscuits",Samudra,169,169,"Cookies, Biscotti, Wafer",4.7
3596,"Peanut Filled Chocolate - Duos",5004,"Chocolates & Biscuits",Snickers,70,100,"International Chocolates",4.5
3597,"Pineapple Dark Chocolate Crispies",5004,"Chocolates & Biscuits",Lindberg,159,229,"Luxury Chocolates, Gifts",
3598,"90% Cacao",5004,"Chocolates & Biscuits",Lindt,450,450,"International Chocolates",4.6
3599,"Choco Stick - Strawberry",5004,"Chocolates & Biscuits","Gone mad",102,120,"Crackers & Digestive",4.3
3600,"Kantan Bubble Gum Balls",5004,"Chocolates & Biscuits",Fini,110,110,"Marshmallow, Candy, Jelly",4
3601,"Swiss Milk Chocolate - With Honey & Almond Nougat, Yellow",5004,"Chocolates & Biscuits",Toblerone,225,225,"Luxury Chocolates, Gifts",3.4
3602,"Nuggets Special Dark - Mildy Sweet Chocolate",5004,"Chocolates & Biscuits",Hersheys,788,875,"International Chocolates",
3603,"No Added Sugar - Pure Belgian Milk Chocolate",5004,"Chocolates & Biscuits",Lindberg,199,295,"International Chocolates",
3604,"Flavoured Cream Wafer Roll - Strawberry",5004,"Chocolates & Biscuits",Twister,275,275,"Cookies, Biscotti, Wafer",4.3
3605,"Wafers - Hazelnut Cream",5004,"Chocolates & Biscuits",Nutro,50,50,"Cookies, Biscotti, Wafer",4.5
3606,"Coffee - Pure Belgian Milk Chocolate",5004,"Chocolates & Biscuits",Lindberg,226,378,"International Chocolates",
3607,"Wafer Roll With Vanilla Flavoured Cream",5004,"Chocolates & Biscuits","Delfi Twister",275,275,"Cookies, Biscotti, Wafer",4.6
3608,"Peanut Filled Chocolate",5004,"Chocolates & Biscuits",Snickers,200,249,"Luxury Chocolates, Gifts",4.5
3609,"Wafers - Vanilla Cream",5004,"Chocolates & Biscuits",Nutro,85,85,"Cookies, Biscotti, Wafer",4.3
3610,"Sugar Free Digestive Cookies - Chocolate & Blackcurrant",5004,"Chocolates & Biscuits","Sugarless Bliss",100,100,"Crackers & Digestive",3.7
3611,"Peanut Filled Chocolate",5004,"Chocolates & Biscuits",Snickers,120,149,"Luxury Chocolates, Gifts",4.6
3612,"Wafers - Chocolate Cream",5004,"Chocolates & Biscuits",Nutro,50,50,"Cookies, Biscotti, Wafer",4.1
